user,activity,timestamp,x-axis,y-axis,z-axis,time_s,periodicity,temporal_stability,coordination
3,Walking,101704291511000,5.9,6.82,-1.65,871.940033,0.5,0.5,0.5
3,Walking,101704331519000,5.71,6.97,-0.15,871.980041,0.5,0.5,0.5
3,Walking,101704371558000,4.94,4.9,0.23,872.02008,0.5,0.5,0.5
3,Walking,101704451514000,7.4,4.1,2.22,872.100036,0.5,0.5,0.5
3,Walking,101704491584000,7.59,7.7,3.76,872.140106,0.5,0.5,0.5
3,Walking,101704531531000,6.89,8.2,0.61,872.180053,0.5,0.5,0.5
3,Walking,101704571601000,10.0,7.78,0.11,872.220123,0.5,0.5,0.5
3,Walking,101704651649000,9.15,9.7,2.87,872.300171,0.5,0.5,0.5
3,Walking,101704771308000,9.66,15.43,-1.31,872.41983,0.5,0.5,0.5
3,Walking,101704771308000,9.66,15.43,-1.31,872.41983,0.5,0.5,0.5
3,Walking,101704771308000,9.66,15.43,-1.31,872.41983,0.5,0.5,0.5
3,Walking,101704851508000,0.57,2.83,-0.53,872.50003,0.5,0.5,0.5
3,Walking,101704891761000,0.69,1.12,-2.34,872.540283,0.5,0.5,0.5
3,Walking,101704931495000,-0.04,1.33,-4.1,872.580017,0.5,0.5,0.5
3,Walking,101704971656000,-1.27,1.92,-3.76,872.620178,0.5,0.5,0.5
3,Walking,101705051520000,9.49,12.53,12.76,872.700042,0.5,0.5,0.5
3,Walking,101705091468000,4.71,5.24,0.27,872.73999,0.5,0.5,0.5
3,Walking,101705131476000,7.7,12.34,0.15,872.779998,0.5,0.5,0.5
3,Walking,101705171516000,3.34,11.54,-0.93,872.820038,0.5,0.5,0.5
3,Walking,101705251502000,6.32,7.74,-2.37,872.900024,0.5,0.5,0.5
3,Walking,101705291511000,6.17,6.78,-0.89,872.940033,0.5,0.5,0.5
3,Walking,101705331519000,5.09,5.43,0.3,872.980041,0.5,0.5,0.5
3,Walking,101705413520000,5.33,4.86,1.69,873.062042,0.5,0.5,0.5
3,Walking,101705451545000,6.4,7.27,3.17,873.100067,0.5,0.5,0.5
3,Walking,101705491584000,6.78,7.59,1.53,873.140106,0.5,0.5,0.5
3,Walking,101705531470000,7.65,8.96,1.65,873.179992,0.5,0.5,0.5
3,Walking,101705571479000,12.07,7.27,0.04,873.220001,0.5,0.5,0.5
3,Walking,101705651588000,8.77,9.53,1.12,873.30011,0.5,0.5,0.5
3,Walking,101705691474000,10.04,11.18,-1.14,873.339996,0.5,0.5,0.5
3,Walking,101705731574000,10.34,16.55,-2.3,873.380096,0.5,0.5,0.5
3,Walking,101705811439000,0.0,2.83,0.0,873.459961,0.5,0.5,0.5
3,Walking,101705851508000,-0.27,0.5,-1.27,873.50003,0.5,0.5,0.5
3,Walking,101705891486000,0.04,1.23,-3.79,873.540008,0.5,0.5,0.5
3,Walking,101705931495000,-0.57,1.27,-3.79,873.580017,0.5,0.5,0.5
3,Walking,101705971564000,1.23,3.57,0.65,873.620086,0.5,0.5,0.5
3,Walking,101706051520000,2.98,6.85,1.88,873.700042,0.5,0.5,0.5
3,Walking,101706091468000,4.9,7.12,-1.27,873.73999,0.5,0.5,0.5
3,Walking,101706131507000,6.93,11.56,0.27,873.780029,0.5,0.5,0.5
3,Walking,101706171638000,2.53,8.05,-1.5,873.82016,0.5,0.5,0.5
3,Walking,101706251502000,6.36,7.16,-1.08,873.900024,0.5,0.5,0.5
3,Walking,101706291480000,5.6,5.43,-0.65,873.940002,0.5,0.5,0.5
3,Walking,101706331519000,4.82,4.25,-0.08,873.980041,0.5,0.5,0.5
3,Walking,101706371558000,4.48,4.52,0.19,874.02008,0.5,0.5,0.5
3,Walking,101706451514000,7.46,7.63,1.8,874.100036,0.5,0.5,0.5
3,Walking,101706491492000,7.5,9.11,2.3,874.140014,0.5,0.5,0.5
3,Walking,101706531562000,9.89,7.21,-0.15,874.180084,0.5,0.5,0.5
3,Walking,101706571570000,11.92,7.46,3.98,874.220092,0.5,0.5,0.5
3,Walking,101706651588000,8.85,7.86,-1.61,874.30011,0.5,0.5,0.5
3,Walking,101706691505000,11.14,12.15,-1.12,874.340027,0.5,0.5,0.5
3,Walking,101706731574000,9.47,15.98,-1.31,874.380096,0.5,0.5,0.5
3,Walking,101706811439000,0.8,2.34,0.27,874.459961,0.5,0.5,0.5
3,Walking,100895381660000,-0.34,2.03,-2.37,63.030182,1.0,0.5,0.5
3,Walking,100895421485000,-2.07,0.38,-2.6,63.070007,1.0,0.5,0.5
3,Walking,100895501502000,-4.52,17.77,17.27,63.150024,1.0,0.5,0.5
3,Walking,100895541541000,-5.83,11.45,6.51,63.190063,1.0,0.5,0.5
3,Walking,100895581550000,-3.3,10.99,2.91,63.230072,1.0,0.5,0.5
3,Walking,100895621467000,-4.02,12.03,-2.53,63.269989,1.0,0.5,0.5
3,Walking,100895701514000,-5.79,8.73,-1.27,63.350036,1.0,0.5,0.5
3,Walking,100895743201000,-3.95,11.65,-0.61,63.391723,1.0,0.5,0.5
3,Walking,100895781470000,0.5,9.51,1.65,63.429992,1.0,0.5,0.5
3,Walking,100895821479000,0.23,8.47,0.23,63.470001,1.0,0.5,0.5
3,Walking,100895903571000,-1.57,6.36,-1.27,63.552093,1.0,0.5,0.5
3,Walking,100895942054000,-3.38,8.96,2.79,63.590576,1.0,0.5,0.5
3,Walking,100895982093000,-3.57,10.04,1.92,63.630615,1.0,0.5,0.5
3,Walking,100896021674000,-2.07,11.18,0.8,63.670196,1.0,0.5,0.5
3,Walking,100896101569000,-1.5,14.98,3.34,63.750091,1.0,0.5,0.5
3,Walking,100896141517000,-3.76,13.25,-0.99,63.790039,1.0,0.5,0.5
3,Walking,100896181708000,-3.79,12.41,-3.6,63.83023,1.0,0.5,0.5
3,Walking,100896221534000,-5.43,13.72,-1.95,63.870056,1.0,0.5,0.5
3,Walking,100896301612000,-1.33,5.71,-0.42,63.950134,1.0,0.5,0.5
3,Walking,100896341529000,-0.15,2.76,-1.99,63.990051,1.0,0.5,0.5
3,Walking,100896381507000,-0.34,2.91,-1.95,64.030029,1.0,0.5,0.5
3,Walking,100896421607000,-2.18,1.57,-2.41,64.070129,1.0,0.5,0.5
3,Walking,100896501624000,-4.25,15.75,16.36,64.150146,1.0,0.5,0.5
3,Walking,100896541572000,-3.17,13.82,8.96,64.190094,1.0,0.5,0.5
3,Walking,100896581550000,-1.65,10.34,2.83,64.230072,1.0,0.5,0.5
3,Walking,100896621467000,-4.67,12.41,-0.8,64.269989,1.0,0.5,0.5
3,Walking,100896701545000,-5.67,5.86,-0.46,64.350067,1.0,0.5,0.5
3,Walking,100896741523000,-4.94,10.57,-1.46,64.390045,1.0,0.5,0.5
3,Walking,100896781562000,-1.73,9.96,-0.27,64.430084,1.0,0.5,0.5
3,Walking,100896821479000,0.3,8.47,-0.19,64.470001,1.0,0.5,0.5
3,Walking,100896901496000,-1.38,8.05,-1.33,64.550018,1.0,0.5,0.5
3,Walking,100896941566000,-2.45,6.97,0.34,64.590088,1.0,0.5,0.5
3,Walking,100896981544000,-4.56,10.08,2.91,64.630066,1.0,0.5,0.5
3,Walking,100897021644000,-2.3,10.12,1.27,64.670166,1.0,0.5,0.5
3,Walking,100897101508000,-1.46,13.33,3.06,64.75003,1.0,0.5,0.5
3,Walking,100897141639000,-4.02,13.18,2.18,64.790161,1.0,0.5,0.5
3,Walking,100897181617000,-2.6,13.59,-3.87,64.830139,1.0,0.5,0.5
3,Walking,100897221534000,-2.76,13.25,-3.21,64.870056,1.0,0.5,0.5
3,Walking,100897301520000,-6.78,9.15,2.75,64.950042,1.0,0.5,0.5
3,Walking,100897341529000,-1.95,3.26,-1.5,64.990051,1.0,0.5,0.5
3,Walking,100897381507000,-0.93,2.49,-2.41,65.030029,1.0,0.5,0.5
3,Walking,100897422675000,-1.76,4.33,-1.8,65.071197,1.0,0.5,0.5
3,Walking,100897501319000,-3.17,3.11,2.87,65.149841,1.0,0.5,0.5
3,Walking,100897541511000,-3.79,15.66,17.58,65.190033,1.0,0.5,0.5
3,Walking,100897581519000,-2.45,12.3,7.59,65.230041,1.0,0.5,0.5
3,Walking,100897621589000,-2.68,10.31,1.14,65.270111,1.0,0.5,0.5
3,Walking,100897701514000,-5.79,5.37,-1.54,65.350036,1.0,0.5,0.5
3,Walking,100897741523000,-4.1,6.17,-1.95,65.390045,1.0,0.5,0.5
3,Walking,100897781470000,-4.4,11.5,-1.99,65.429992,1.0,0.5,0.5
3,Walking,100897901282000,-0.23,5.94,0.61,65.549804,1.0,0.5,0.5
3,Walking,100897901282000,-0.23,5.94,0.61,65.549804,1.0,0.5,0.5
3,Walking,100897941840000,-1.73,8.16,-0.23,65.590362,1.0,0.5,0.5
3,Walking,100897981666000,-2.68,8.92,1.99,65.630188,1.0,0.5,0.5
3,Walking,100898021491000,-3.72,9.72,1.84,65.670013,1.0,0.5,0.5
3,Walking,100898101508000,0.27,12.41,-0.34,65.75003,1.0,0.5,0.5
3,Walking,100898141547000,-2.83,13.29,4.02,65.790069,1.0,0.5,0.5
3,Walking,100898181586000,-3.38,13.91,0.53,65.830108,1.0,0.5,0.5
3,Walking,100898221534000,-2.37,13.53,-3.53,65.870056,1.0,0.5,0.5
3,Walking,100898301520000,-7.31,13.76,0.84,65.950042,1.0,0.5,0.5
3,Walking,100898341529000,-4.33,7.59,1.5,65.990051,1.0,0.5,0.5
3,Jogging,101353981635000,-18.12,12.41,9.96,117.760132,1.0,0.5,0.5
3,Jogging,101354021735000,-6.36,2.49,6.32,117.800232,1.0,0.5,0.5
3,Jogging,101354061500000,-0.31,2.56,5.48,117.839997,1.0,0.5,0.5
3,Jogging,101354141517000,-6.32,-2.11,1.38,117.920014,1.0,0.5,0.5
3,Jogging,101354181525000,-14.25,2.18,-0.42,117.960022,1.0,0.5,0.5
3,Jogging,101354221931000,-19.23,-0.95,6.43,118.000428,1.0,0.5,0.5
3,Jogging,101354261512000,-19.23,-2.49,-2.72,118.040009,1.0,0.5,0.5
3,Jogging,101354341468000,-6.93,-1.99,-3.21,118.119965,1.0,0.5,0.5
3,Jogging,101354381629000,0.72,-1.61,-3.53,118.160126,1.0,0.5,0.5
3,Jogging,101354421607000,5.52,0.72,-2.18,118.200104,1.0,0.5,0.5
3,Jogging,101354461646000,1.8,-0.15,2.87,118.240143,1.0,0.5,0.5
3,Jogging,101354541511000,-6.55,-5.37,-9.89,118.320008,1.0,0.5,0.5
3,Jogging,101354581489000,-13.87,-9.53,-9.11,118.359986,1.0,0.5,0.5
3,Jogging,101354621741000,-18.09,-6.82,-6.59,118.400238,1.0,0.5,0.5
3,Jogging,101354661506000,-19.23,-2.18,-3.26,118.440003,1.0,0.5,0.5
3,Jogging,101354701636000,-18.5,9.66,8.92,118.480133,1.0,0.5,0.5
3,Jogging,101354791511000,-3.21,2.87,5.75,118.570008,1.0,0.5,0.5
3,Jogging,101354831489000,2.83,5.9,8.54,118.609986,1.0,0.5,0.5
3,Jogging,101354871467000,-5.67,-1.73,3.79,118.649964,1.0,0.5,0.5
3,Jogging,101354911597000,-11.73,1.73,-0.76,118.690094,1.0,0.5,0.5
3,Jogging,101354991584000,-19.23,-3.79,0.15,118.770081,1.0,0.5,0.5
3,Jogging,101355031409000,-18.54,0.93,-1.12,118.809906,1.0,0.5,0.5
3,Jogging,101355071601000,-8.77,-0.57,-2.03,118.850098,1.0,0.5,0.5
3,Jogging,101355111457000,-1.18,-2.22,-3.45,118.889954,1.0,0.5,0.5
3,Jogging,101355191566000,5.28,1.61,-0.57,118.970063,1.0,0.5,0.5
3,Jogging,101355231422000,-11.54,3.76,15.09,119.009919,1.0,0.5,0.5
3,Jogging,101355271491000,-3.95,-2.3,-6.74,119.049988,1.0,0.5,0.5
3,Jogging,101355311500000,-15.47,-10.53,-8.2,119.089997,1.0,0.5,0.5
3,Jogging,101355391486000,-19.23,-4.29,-2.45,119.169983,1.0,0.5,0.5
3,Jogging,101355431556000,-19.23,3.83,-1.27,119.210053,1.0,0.5,0.5
3,Jogging,101355471503000,-17.12,13.25,8.92,119.25,1.0,0.5,0.5
3,Jogging,101355511634000,-6.85,4.1,4.06,119.290131,1.0,0.5,0.5
3,Jogging,101355591590000,-2.11,1.23,7.01,119.370087,1.0,0.5,0.5
3,Jogging,101355631476000,-5.94,-0.57,1.31,119.409973,1.0,0.5,0.5
3,Jogging,101355671607000,-14.1,2.34,-0.53,119.450104,1.0,0.5,0.5
3,Jogging,101355711585000,-19.23,-1.14,6.32,119.490082,1.0,0.5,0.5
3,Jogging,101355791633000,-17.24,0.99,-1.27,119.57013,1.0,0.5,0.5
3,Jogging,101355831611000,-6.21,-2.64,-2.68,119.610108,1.0,0.5,0.5
3,Jogging,101355871467000,-0.65,-2.26,-3.02,119.649964,1.0,0.5,0.5
3,Jogging,101355911445000,4.52,0.53,-2.22,119.689942,1.0,0.5,0.5
3,Jogging,101355991523000,-10.99,4.86,11.65,119.77002,1.0,0.5,0.5
3,Jogging,101356031440000,-6.21,-5.33,-12.76,119.809937,1.0,0.5,0.5
3,Jogging,101356071570000,-8.62,-8.69,-9.85,119.850067,1.0,0.5,0.5
3,Jogging,101356111487000,-17.31,-9.15,-6.17,119.889984,1.0,0.5,0.5
3,Jogging,101356151527000,-18.58,9.08,5.41,119.930024,1.0,0.5,0.5
3,Jogging,101356231452000,-12.03,9.28,5.37,120.009949,1.0,0.5,0.5
3,Jogging,101356271491000,-1.69,1.18,7.74,120.049988,1.0,0.5,0.5
3,Jogging,101356311469000,1.12,5.75,5.79,120.089966,1.0,0.5,0.5
3,Jogging,101356351661000,-2.41,2.91,6.7,120.130158,1.0,0.5,0.5
3,Jogging,101356431586000,-18.24,1.69,3.95,120.210083,1.0,0.5,0.5
3,Jogging,101356471534000,-19.23,-2.98,3.15,120.250031,1.0,0.5,0.5
3,Jogging,101356511573000,-19.04,-1.12,-2.96,120.29007,1.0,0.5,0.5
3,Jogging,101356591529000,-3.3,-2.83,-3.15,120.370026,1.0,0.5,0.5
3,Jogging,101356631446000,2.64,-0.89,-2.72,120.409943,1.0,0.5,0.5
3,Jogging,101356671516000,7.01,1.08,-1.23,120.450013,1.0,0.5,0.5
3,Jogging,101356711585000,-3.83,0.27,7.59,120.490082,1.0,0.5,0.5
3,Jogging,101356791450000,-9.66,-8.66,-13.33,120.569947,1.0,0.5,0.5
3,Jogging,101356834510000,-14.25,-8.88,-9.15,120.613007,1.0,0.5,0.5
3,Jogging,101356872077000,-19.23,-7.04,-5.56,120.650574,1.0,0.5,0.5
3,Jogging,101356911597000,-19.23,2.45,2.6,120.690094,1.0,0.5,0.5
3,Jogging,102230041480000,-3.64,19.38,-0.15,993.819977,1.0,0.5,0.5
3,Jogging,102230081611000,1.33,17.5,6.02,993.860108,1.0,0.5,0.5
3,Jogging,102230121619000,2.96,13.18,7.01,993.900116,1.0,0.5,0.5
3,Jogging,102230171516000,3.15,3.72,5.71,993.950013,1.0,0.5,0.5
3,Jogging,102230211463000,3.72,-2.18,3.41,993.98996,1.0,0.5,0.5
3,Jogging,102230291450000,0.76,9.58,-2.34,994.069947,1.0,0.5,0.5
3,Jogging,102230331641000,0.0,19.65,8.08,994.110138,1.0,0.5,0.5
3,Jogging,102230371558000,-0.34,19.76,0.23,994.150055,1.0,0.5,0.5
3,Jogging,102230411506000,0.99,18.39,-3.99,994.190003,1.0,0.5,0.5
3,Jogging,102230491492000,-2.07,0.15,-1.5,994.269989,1.0,0.5,0.5
3,Jogging,102230531623000,-0.84,-7.04,-1.92,994.31012,1.0,0.5,0.5
3,Jogging,102230571479000,-1.76,-8.58,-1.23,994.349976,1.0,0.5,0.5
3,Jogging,102230611640000,1.18,9.47,11.3,994.390137,1.0,0.5,0.5
3,Jogging,102230691474000,-9.81,16.21,-11.35,994.469971,1.0,0.5,0.5
3,Jogging,102230731513000,-8.16,19.23,-5.67,994.51001,1.0,0.5,0.5
3,Jogging,102230771613000,-2.96,19.76,-1.46,994.55011,1.0,0.5,0.5
3,Jogging,102230811835000,5.2,18.01,7.78,994.590332,1.0,0.5,0.5
3,Jogging,102230891486000,4.29,1.8,8.27,994.669983,1.0,0.5,0.5
3,Jogging,102230931525000,4.18,-0.91,1.23,994.710022,1.0,0.5,0.5
3,Jogging,102230971595000,1.23,-1.95,4.37,994.750092,1.0,0.5,0.5
3,Jogging,102231011603000,1.69,9.11,-1.46,994.7901,1.0,0.5,0.5
3,Jogging,102231051642000,0.5,19.7,6.89,994.830139,1.0,0.5,0.5
3,Jogging,102231101661000,2.11,19.76,-0.46,994.880158,1.0,0.5,0.5
3,Jogging,102231181495000,-0.38,6.55,-1.84,994.959992,1.0,0.5,0.5
3,Jogging,102231221473000,-2.34,-0.5,-2.07,994.99997,1.0,0.5,0.5
3,Jogging,102231261756000,-2.22,-7.44,-2.72,995.040253,1.0,0.5,0.5
3,Jogging,102231341529000,3.3,7.86,11.41,995.120026,1.0,0.5,0.5
